exam_id,lead,num_edges,density,avg_node_degree,avg_degree_centrality,avg_closeness_centrality,avg_curr_flow_closeness_centrality,avg_pagerank,avg_clustering_coef,motif_3_0,motif_3_1,motif_3_2,motif_3_3,motif_4_0,motif_4_1,motif_4_2,motif_4_3,motif_4_4,motif_4_5,motif_4_6,motif_4_7,motif_4_8,motif_4_9,motif_4_10,motif_5_0,motif_5_1,motif_5_2,motif_5_3,motif_5_4,motif_5_5,motif_5_6,motif_5_7,motif_5_8,motif_5_9,motif_5_10,motif_5_11,motif_5_12,motif_5_13,motif_5_14,motif_5_15,motif_5_16,motif_5_17,motif_5_18,motif_5_19,motif_5_20,motif_5_21,motif_5_22,motif_5_23,motif_5_24,motif_5_25,motif_5_26,motif_5_27,motif_5_28,motif_5_29,motif_5_30,motif_5_31,motif_5_32,motif_5_33
1057491,lead 0,138396,0.008251058836996337,33.7880859375,0.008251058836996427,0.2478735946584399,0.001684576915709888,0.0002441406249999997,0.6392677160568349,0,0,2817053,500019,0,0,0,0,5084400,0,2783032,1874441,188053,351091,71495,0,0,0,0,0,0,0,0,0,0,0,1431242,0,5445679,1498045,1448752,410875,527889,395015,0,888169,212385,115577,142998,57812,138272,99,82159,78155,92780,58068,22579,18947,2699
1057536,lead 0,111916,0.006672342414529914,27.3232421875,0.0066723424145298926,0.2396315720016354,0.0010147800803329563,0.00024414062500000585,0.6604907061464008,0,0,7230195,293641,0,0,0,0,78199289,0,3204194,3127568,487363,972051,43337,0,0,0,0,0,0,0,0,0,0,0,33574718,0,15849560,6701947,1451528,1196444,780054,1155505,0,1057244,255640,152962,473767,383304,188873,17,68497,70661,54923,49799,8609,9642,1790
1057591,lead 0,222602,0.013271353212759462,54.34619140625,0.013271353212760123,0.2524387999127617,0.0015628175030027419,0.0002441406250000006,0.5854068143910843,0,0,7496074,1125193,0,0,0,0,17825084,0,7044765,5862330,944673,1109738,150059,0,0,0,0,0,0,0,0,0,0,0,2876932,0,11359998,3262203,2939836,1177836,1895005,1668813,0,2337736,634284,386028,637030,167427,271011,162,403132,311881,318211,179977,64646,54599,6810
1058112,lead 0,110560,0.006591498778998779,26.9921875,0.0065914987789987564,0.2261779149164433,0.0010681588302875631,0.0002441406250000001,0.6445185826871435,0,0,1679699,324671,0,0,0,0,1945460,0,1434109,850409,114077,184097,33147,0,0,0,0,0,0,0,0,0,0,0,440541,0,1851130,478579,572643,159712,233109,169445,0,404862,107634,56357,70704,25856,57097,88,39344,35225,41359,28016,8546,7384,1334
1058238,lead 0,92966,0.00554255856990232,22.69677734375,0.005542558569902301,0.20627549428088549,0.0005638103368521799,0.0002441406250000013,0.6436813887067533,0,0,3037487,223286,0,0,0,0,31944574,0,1578579,1111427,370579,215216,22229,0,0,0,0,0,0,0,0,0,0,0,21268398,0,2125506,1260094,675317,160282,568692,320661,0,367224,112234,49000,82912,27282,38282,41,38653,29591,28088,22504,5990,6057,1126
105839,lead 0,155472,0.0092691163003663,37.95703125,0.009269116300366795,0.22155887688937073,0.0016170871834326798,0.00024414062499999813,0.6513239694482549,0,0,6361896,710841,0,0,0,0,50237290,0,3229785,4037424,655472,1029650,192142,0,0,0,0,0,0,0,0,0,0,0,25210630,0,9391214,4200196,1320213,756997,1126441,1294652,0,1381046,298601,239775,428047,269356,201524,48,104387,172615,140626,179872,61428,62448,2837
105843,lead 0,85534,0.005099468673687424,20.88232421875,0.005099468673687407,0.21983183926554267,0.0009206502438734812,0.000244140624999993,0.659982977210025,0,0,3320026,199586,0,0,0,0,45074270,0,1233492,957669,211167,417360,18591,0,0,0,0,0,0,0,0,0,0,0,25935879,0,4122957,1347380,757476,167408,268570,1209647,0,347487,102675,37485,311768,324019,31758,31,27614,31912,31008,22635,6326,4795,828
1058527,lead 0,243086,0.014492592910561661,59.34716796875,0.014492592910562757,0.20888733477064433,0.0004159174712817665,0.00024414062500000054,0.5723590064887151,0,0,13200878,1416487,0,0,0,0,35952955,0,15540919,7318636,3445165,1468722,154343,0,0,0,0,0,0,0,0,0,0,0,6253629,0,20124586,3483516,7531725,1308403,4288326,2018861,0,3157509,884483,414987,1159270,250584,159186,431,836656,246135,417636,181283,57951,46773,3598
1058598,lead 0,120914,0.007208795978327229,29.52001953125,0.007208795978327204,0.2762948542433354,0.0014624804549675163,0.00024414062500000016,0.6266704273329734,0,0,3364318,359609,0,0,0,0,9176216,0,3739723,2269240,181101,315515,58418,0,0,0,0,0,0,0,0,0,0,0,2239162,0,10377864,2526215,2023153,731850,614814,593607,0,1182257,251479,136438,208500,58372,132020,16,63771,67328,69844,53875,12353,13543,2876
1058692,lead 0,157726,0.009403497977716727,38.50732421875,0.009403497977717019,0.224860345601805,0.0011174892748083527,0.0002441406250000002,0.6442243725801926,0,0,2402066,623807,0,0,0,0,2660289,0,2051121,1740963,258707,474398,120190,0,0,0,0,0,0,0,0,0,0,0,617190,0,2697158,872804,803026,281365,447888,371788,0,740265,168192,143398,143805,61147,140115,103,96012,78061,131882,81825,32657,31892,7594
1058964,lead 0,103712,0.0061832264957264954,25.3203125,0.006183226495726475,0.23325209671792277,0.0008664590706780626,0.00024414062500000304,0.709220149492655,0,0,3036796,314405,0,0,0,0,15465765,0,1834934,1852933,131641,332384,64737,0,0,0,0,0,0,0,0,0,0,0,15073151,0,3918184,1698190,616118,448301,310515,504301,0,548454,154350,128262,80431,74028,128579,16,55009,74097,49816,72706,14605,19731,2903
1059008,lead 0,153090,0.009127103365384616,37.37548828125,0.009127103365384769,0.3066712291052776,0.001851433279904392,0.00024414062499999745,0.6216562555227306,0,0,12455071,529983,0,0,0,0,110929435,0,5245187,4978806,2731047,1343429,87235,0,0,0,0,0,0,0,0,0,0,0,32621589,0,22408195,9577807,2248526,1772754,2238181,1524616,0,1740592,436131,268619,2421434,292783,313174,289,112181,136434,108385,94281,27330,21887,1309
1059052,lead 0,243466,0.014515248206654457,59.43994140625,0.01451524820665522,0.23516374698563944,0.0011410255293621975,0.0002441406250000001,0.5828659003273693,0,0,9473715,1361425,0,0,0,0,24452772,0,9359987,7055311,1429086,1358287,155504,0,0,0,0,0,0,0,0,0,0,0,4367312,0,16849606,4188380,4048717,1275139,3171673,2093744,0,3073343,834264,404148,772518,163659,330798,414,593167,345457,343108,158884,59563,41185,3984
1059161,lead 0,114116,0.006803504655067155,27.8603515625,0.006803504655067133,0.21972258640987982,0.0008278843764568615,0.00024414062499999306,0.6314786946153056,0,0,6948083,294335,0,0,0,0,87002531,0,2459354,1891299,1708482,643557,31151,0,0,0,0,0,0,0,0,0,0,0,32532659,0,11496030,3113200,913260,306629,1267625,553295,0,569423,149699,72864,1148750,247776,88659,540,58626,42215,57073,36518,9037,5881,1048
1059177,lead 0,113816,0.006785618894993895,27.787109375,0.006785618894993872,0.22950443637389495,0.0011391924843687099,0.0002441406250000005,0.6662535356447389,0,0,1849320,312640,0,0,0,0,3307919,0,1783129,1398537,103904,230796,60706,0,0,0,0,0,0,0,0,0,0,0,698955,0,3196693,1007543,705433,297843,288764,330396,0,642595,155186,107881,76401,44182,101524,22,51379,57539,52737,55265,11283,18860,4426
10592,lead 0,89898,0.005359646863553114,21.94775390625,0.005359646863553099,0.22792019229207752,0.0009318959425196267,0.0002441406250000056,0.6475834312147672,0,0,5067602,192804,0,0,0,0,34602090,0,831342,760040,127839,202596,18588,0,0,0,0,0,0,0,0,0,0,0,22801691,0,2191052,2775674,412389,87042,161115,189470,0,216022,45930,57135,496286,103327,32558,151,16304,24412,26642,21268,4434,4279,1254
1059206,lead 0,199494,0.011893672733516483,48.70458984375,0.011893672733517045,0.2650760107406232,0.002302085667411392,0.00024414062499999949,0.6720938314944082,0,0,3920937,1053415,0,0,0,0,7238466,0,3540859,4555685,321573,1238148,370035,0,0,0,0,0,0,0,0,0,0,0,1407537,0,5450225,2185913,1020820,839823,629488,1268032,0,1572209,439026,356891,182173,246580,303781,35,133144,267249,161807,306192,96540,148165,12057
1059230,lead 0,148888,0.008876583485958486,36.349609375,0.00887658348595849,0.22600432091644934,0.001212225089214261,0.00024414062499999818,0.5622372383778641,0,0,10949748,455184,0,0,0,0,96409517,0,3941065,2652010,2856551,948997,30112,0,0,0,0,0,0,0,0,0,0,0,26149079,0,9775116,4476562,2372116,570895,2242387,540664,0,1220225,261316,135674,1416315,265776,78680,100,152983,58917,110678,46972,11231,7623,1266
1059275,lead 0,128642,0.0076695331578144075,31.40673828125,0.007669533157814382,0.29127419991384956,0.001241493897882578,0.000244140625000004,0.6214912781963998,0,0,10236181,377863,0,0,0,0,119726246,0,5878749,4180105,2743453,1106957,63874,0,0,0,0,0,0,0,0,0,0,0,37382902,0,33640072,7045603,2725124,1932262,3256312,6952730,0,1759444,599418,317980,670139,365744,195890,24,54787,298486,65266,137982,202443,25350,2127
1059354,lead 0,324320,0.019335699023199024,79.1796875,0.019335699023200006,0.26401623575746175,0.001800394984542022,0.00024414062499999967,0.5225623438339919,0,0,72162839,1735656,0,0,0,0,71487833,0,5960061,4977570,1793917,1476291,147754,0,0,0,0,0,0,0,0,0,0,0,12652965,0,20215084,4094027,1605370,528112,4495099,1388611,0,1059741,451537,336957,14772528,242504,177913,154,521041,350013,493422,199730,80160,53313,6102
1059375,lead 0,197998,0.01180448240995116,48.33935546875,0.01180448240995174,0.26728981564370685,0.0017204913639248672,0.00024414062499999973,0.6581764687738727,0,0,7005966,1085208,0,0,0,0,36366484,0,6277289,10551163,614736,1974274,347690,0,0,0,0,0,0,0,0,0,0,0,7105568,0,17227677,7841795,1451764,3059268,1260076,2928251,0,2466018,668972,645782,305899,228376,631403,112,273052,404211,222596,258034,112739,105306,13773
10594,lead 0,226380,0.013496594551282052,55.2685546875,0.01349659455128272,0.20034136761826563,0.001696820213414109,0.0002441406250000001,0.61112402831876,0,0,4276366,1223576,0,0,0,0,5362252,0,4205333,4088121,590761,1210486,366691,0,0,0,0,0,0,0,0,0,0,0,699989,0,3304558,1279320,1924529,487866,1052540,934478,0,1636645,520926,430101,195993,144582,237971,119,215016,237514,259905,255542,113553,133728,15183
1059431,lead 0,166964,0.009954260149572649,40.7626953125,0.009954260149573294,0.30736847842293646,0.0020334853685368376,0.0002441406250000049,0.693074599969118,0,0,11888824,751036,0,0,0,0,112689657,0,5061974,9881466,978406,3527546,237727,0,0,0,0,0,0,0,0,0,0,0,35387103,0,9454311,9366206,647996,1595558,850651,4231771,0,871066,338255,619669,1636866,1780843,331410,19,154421,432073,195990,484861,66108,106639,2826
1059512,lead 0,127456,0.007598824786324786,31.1171875,0.007598824786324761,0.26652346069904015,0.0014026067332356634,0.00024414062499999295,0.6514673059568752,0,0,7460710,392675,0,0,0,0,96176909,0,2028522,3099482,1191938,1445976,81737,0,0,0,0,0,0,0,0,0,0,0,32713963,0,8276088,3091026,839750,432682,1089546,4459287,0,564225,176471,214514,1012901,441236,126489,15,63648,124061,100701,145014,18590,30641,2500
1059519,lead 0,168802,0.01006384023962149,41.21142578125,0.010063840239621888,0.2692233363353959,0.001867701038064417,0.0002441406250000005,0.6341730944007116,0,0,6193148,751901,0,0,0,0,24247556,0,7969453,6132897,379399,1007990,182896,0,0,0,0,0,0,0,0,0,0,0,5231797,0,34746653,7035604,3708544,3381552,1378443,2270445,0,3581000,1237166,475107,234453,219739,380015,61,164472,298542,110225,195684,57638,63525,3397
1059651,lead 0,126172,0.007522273733211233,30.8037109375,0.007522273733211207,0.3158801708583741,0.001841541111468004,0.00024414062499999992,0.6699756720667317,0,0,4015158,413864,0,0,0,0,15731330,0,3786349,3838002,175260,609252,97575,0,0,0,0,0,0,0,0,0,0,0,4488458,0,12514441,4759024,1129952,1470504,486028,1547878,0,1271385,427254,292039,156838,186139,233162,32,73104,173517,67554,135752,26918,35366,3093
105976,lead 0,131132,0.007817984966422466,32.0146484375,0.007817984966422444,0.21038762153631171,0.0007805457831364895,0.0002441406249999987,0.5766660490281007,0,0,9677580,328943,0,0,0,0,96854546,0,1916755,1504548,3783133,882270,25053,0,0,0,0,0,0,0,0,0,0,0,24275978,0,3861491,1630382,1027535,107826,1996524,112459,0,388574,102396,46344,1286483,221778,41707,11,34956,28271,50323,23322,8995,5685,1513
1059804,lead 0,108650,0.006477626106532357,26.52587890625,0.006477626106532335,0.2683351450317132,0.001207855263850298,0.00024414062499999905,0.6844727609628475,0,0,6837554,296017,0,0,0,0,71448810,0,2245811,3476027,552191,635704,57984,0,0,0,0,0,0,0,0,0,0,0,32324085,0,11417172,4443112,855991,719823,983349,1701241,0,664141,182703,167675,704452,212474,180746,15,47573,107469,45513,65672,11463,13615,1954
105985,lead 0,388532,0.02316396710927961,94.8564453125,0.023163967109280523,0.33981205335882375,0.0008564228560667305,0.0002441406249999976,0.4583080697279617,0,0,124184919,2419795,0,0,0,0,1193114008,0,10198201,8509375,24835930,9894927,105896,0,0,0,0,0,0,0,0,0,0,0,349297587,0,43455232,14866828,4079931,1500487,16273762,8249224,0,1842900,421699,184455,4329871,725623,255530,19,97894,83482,125051,54408,102191,15029,1120
1059863,lead 0,120198,0.007166108630952381,29.34521484375,0.007166108630952361,0.25350027337008735,0.0011914144086022033,0.00024414062499999732,0.5696900448189987,0,0,9087679,259395,0,0,0,0,63436160,0,2940691,1404509,966773,290460,15895,0,0,0,0,0,0,0,0,0,0,0,26816868,0,8627586,2276629,1539066,162477,1253226,239096,0,555613,109072,43564,469589,150280,36229,11,28988,19917,25209,15928,3360,3001,1037
1059934,lead 0,159454,0.009506519955738705,38.92919921875,0.009506519955738998,0.24657124464677024,0.0014437860412965392,0.00024414062499999848,0.5570795487663609,0,0,12933326,453371,0,0,0,0,92852150,0,3518370,2285810,2850558,880940,42573,0,0,0,0,0,0,0,0,0,0,0,27887395,0,9770325,3017491,1694185,283496,1622477,479465,0,921575,200094,108589,2096370,193640,92828,113,71354,50389,99299,42889,17549,13157,2412
1059935,lead 0,159370,0.009501511942918192,38.90869140625,0.009501511942918477,0.24600393264358553,0.0017013761417925145,0.0002441406250000001,0.6291303398347805,0,0,3916829,635544,0,0,0,0,7914210,0,3893996,3029941,268314,646974,140612,0,0,0,0,0,0,0,0,0,0,0,1816782,0,8627517,2365863,2008032,732322,816355,847975,0,1541840,349881,210035,215732,151090,186881,125,109649,126325,106071,130108,31206,47605,5435
1059974,lead 0,95918,0.005718554449023199,23.41748046875,0.00571855444902318,0.21647815752374971,0.0011038444097925025,0.00024414062499999962,0.6090137157205812,0,0,1022973,217707,0,0,0,0,696860,0,892804,396750,95800,108592,30751,0,0,0,0,0,0,0,0,0,0,0,153963,0,935814,181226,493705,86126,118385,52099,0,266253,82234,42100,30048,11585,22870,26,26209,13573,37764,26303,10371,11482,4961
1060089,lead 0,181244,0.010805622329059829,44.2490234375,0.01080562232906003,0.2448642730293486,0.001267358856036209,0.0002441406250000014,0.5090307635728591,0,0,10740131,631970,0,0,0,0,92299873,0,4018432,3179353,3325503,938602,59449,0,0,0,0,0,0,0,0,0,0,0,24645694,0,5371057,4017496,1689802,456387,2381672,571256,0,1147563,319825,165883,1628713,350963,144066,131,239529,109802,173391,84626,24372,19452,3015
1060091,lead 0,114784,0.006843330280830281,28.0234375,0.006843330280830258,0.27628790535338926,0.0015360580994406839,0.0002441406250000023,0.6683805908456226,0,0,6380100,335616,0,0,0,0,59852231,0,3398430,2841569,288201,883310,51039,0,0,0,0,0,0,0,0,0,0,0,31554063,0,14371236,5580024,1624581,844910,574736,2622568,0,1254749,228686,158032,633906,383498,182891,15,69269,85683,51015,64053,51870,23373,1705
106014,lead 0,119994,0.007153946314102564,29.29541015625,0.007153946314102541,0.24114387972310253,0.0012167180856016522,0.00024414062499999385,0.6127628253938072,0,0,7556525,336940,0,0,0,0,76598351,0,3079197,2599555,1262401,661728,38273,0,0,0,0,0,0,0,0,0,0,0,25643865,0,9576793,3105183,1520422,592742,1706257,603391,0,922356,253909,119682,739242,173752,110719,52,93344,71563,65723,44949,9779,8698,1385
1060193,lead 0,165430,0.009862804296398046,40.38818359375,0.009862804296398391,0.27365070464894997,0.002331983027414725,0.0002441406249999996,0.6256488738006614,0,0,4950626,687587,0,0,0,0,11225245,0,5086262,3483927,368512,718168,137488,0,0,0,0,0,0,0,0,0,0,0,2872857,0,12979567,3277165,2503137,726374,984494,929895,0,1900773,337702,225077,249926,128136,230992,70,132225,154044,113846,132963,46319,41173,2727
1060206,lead 0,140794,0.008394025679181929,34.37353515625,0.008394025679182068,0.22766690130479325,0.0014271837993813945,0.00024414062499999962,0.6517848406183187,0,0,2547949,498405,0,0,0,0,5757887,0,2142032,2048487,270458,461670,91319,0,0,0,0,0,0,0,0,0,0,0,1333819,0,2801059,1214022,702393,254075,380554,508132,0,582951,153901,128844,141106,95283,99366,33,71315,93022,97110,84387,29391,24837,3754
1060279,lead 0,101400,0.006045386904761905,24.755859375,0.006045386904761887,0.29691331196315446,0.001161525826251331,0.0002441406250000027,0.6744068949163694,0,0,9515949,252655,0,0,0,0,82297746,0,3151837,2495408,1031814,486250,21611,0,0,0,0,0,0,0,0,0,0,0,37021372,0,22940278,6243260,1250954,1156936,1345984,1428961,0,1004500,241371,93197,687452,139630,161199,18,38481,44507,25114,25694,22336,39452,659
106045,lead 0,154122,0.00918863038003663,37.62744140625,0.009188630380036847,0.18338332400738402,0.0009221169201071056,0.00024414062499999995,0.5587150383118041,0,0,3388021,521967,0,0,0,0,4268291,0,3297942,1607566,341637,292566,42200,0,0,0,0,0,0,0,0,0,0,0,865259,0,4342455,759772,1842961,324394,784345,272264,0,1044602,252903,88319,149327,33750,67802,271,111305,60283,80466,39559,14799,11777,2637
1060488,lead 0,131550,0.007842905792124542,32.11669921875,0.00784290579212453,0.35123989848322146,0.0012530435302451441,0.0002441406249999981,0.7942425702940853,0,0,12621204,563005,0,0,0,0,21279376,0,2779417,3809824,466587,809467,104858,0,0,0,0,0,0,0,0,0,0,0,11161106,0,7850645,4163427,767512,357120,700186,1462666,0,905180,267761,315014,404902,201778,245861,24,175999,249733,183265,170776,30984,37536,3577
1060490,lead 0,228634,0.013630976228632479,55.81884765625,0.013630976228633199,0.30637940814168163,0.002223834612548668,0.00024414062499999976,0.6448521327811279,0,0,9565422,1387659,0,0,0,0,39235488,0,10256953,12147420,1141978,2465573,374281,0,0,0,0,0,0,0,0,0,0,0,8879138,0,23237944,8302661,3147474,3275306,1900152,3566230,0,3249517,831939,591062,555804,398973,545630,273,362434,455564,329931,333307,133448,86133,2967
1060565,lead 0,225210,0.013426840086996336,54.98291015625,0.013426840086997035,0.23736992100538318,0.0019311312976874665,0.00024414062499999957,0.6501208597998454,0,0,5831090,1342316,0,0,0,0,13605243,0,5198658,6217848,886968,1838840,357233,0,0,0,0,0,0,0,0,0,0,0,2614523,0,12910523,3301916,2067727,1356668,1062889,1805722,0,2889956,561268,358731,414285,327033,328910,351,220000,295252,288248,315044,133004,121099,4866
1060588,lead 0,216178,0.01288835947039072,52.77783203125,0.012888359470391358,0.2482668159493215,0.0010952896547710145,0.00024414062499999976,0.7069365740333676,0,0,6559799,1332471,0,0,0,0,19428007,0,3783040,8478215,416542,2527999,485993,0,0,0,0,0,0,0,0,0,0,0,3961144,0,4879692,3975533,596666,1323688,578609,2726735,0,1108505,442823,658394,416245,717538,374646,51,140216,478304,222475,598654,105422,194605,9590
1060700,lead 0,63140,0.0037643563034188035,15.4150390625,0.0037643563034187905,0.2179314798941078,0.0006439757481481883,0.0002441406250000013,0.6800200037472938,0,0,2589967,90973,0,0,0,0,51823752,0,652859,661238,749562,226442,10305,0,0,0,0,0,0,0,0,0,0,0,22534931,0,1232840,1020075,343563,61337,672731,39812,0,142867,35337,16842,294064,111454,15700,5,5734,7132,9930,9034,1646,2678,1077
1060756,lead 0,127854,0.007622553228021978,31.21435546875,0.007622553228021952,0.26455605722264486,0.0013274102582913046,0.00024414062499999984,0.6431677894702065,0,0,3596385,455319,0,0,0,0,8781286,0,4136193,2360311,261489,476614,76075,0,0,0,0,0,0,0,0,0,0,0,2966595,0,9500620,1904934,2166572,775127,719531,606554,0,1135132,299251,147155,147190,92755,93541,79,82117,92987,80180,74470,23619,22389,1873
1060846,lead 0,141200,0.008418231074481074,34.47265625,0.008418231074481197,0.20174667775451294,0.0007244194148802049,0.00024414062499999965,0.6286137614141981,0,0,2339287,524534,0,0,0,0,2437957,0,2340584,1188221,268365,348930,75261,0,0,0,0,0,0,0,0,0,0,0,448411,0,1961139,469137,1160049,179917,366907,239517,0,509215,169296,95255,92159,35658,48279,146,74883,50141,100468,46429,31668,21803,3665
1060850,lead 0,135062,0.008052288423382173,32.97412109375,0.008052288423382204,0.2565361063609639,0.0013376723456538953,0.0002441406249999992,0.6240497961003881,0,0,8164727,470909,0,0,0,0,9562935,0,2381233,1333389,279067,269389,47144,0,0,0,0,0,0,0,0,0,0,0,1357332,0,4689055,1081728,1190216,203356,598092,232349,0,586326,150584,134893,133378,29928,108351,112,97599,48211,76988,39441,11878,11313,3124
